vehicle_id,customer_id,model_id,year,color,mileage
V003725,C03997,VM00009,2019,Blue,186110
V003726,C02908,VM00005,2006,BurlyWood,11345
V003727,C00051,VM00006,2016,Navy,194553
V003728,C03853,VM00007,2020,Moccasin,12955
V003729,C02994,VM00004,2022,Turquoise,26924
V003730,C03231,VM00003,2011,DarkSalmon,89540
V003731,C01866,VM00011,2018,LavenderBlush,48233
V003732,C02028,VM00005,2006,Violet,199562
V003733,C03598,VM00006,2023,Moccasin,171996
V003734,C03588,VM00005,2007,DarkKhaki,158574
V003735,C02216,VM00012,2013,PowderBlue,26250
V003736,C00928,VM00001,2022,IndianRed,26661
V003737,C00878,VM00012,2015,Yellow,185343
V003738,C03158,VM00006,2007,MediumBlue,54917
V003739,C01749,VM00004,2019,DarkSlateBlue,131033
V003740,C02157,VM00007,2010,PaleGoldenRod,30758
V003741,C00759,VM00001,2013,DarkGoldenRod,120075
V003742,C01682,VM00007,2013,GreenYellow,146303
V003743,C00262,VM00006,2013,Silver,174750
V003744,C01191,VM00007,2020,BlueViolet,102396
V003745,C02838,VM00009,2009,MediumSpringGreen,20007
V003746,C03432,VM00002,2012,Pink,170372
V003747,C02926,VM00006,2010,OrangeRed,163563
V003748,C01241,VM00005,2009,Crimson,11774
V003749,C01625,VM00011,2006,MediumTurquoise,193540
V003750,C01083,VM00001,2012,Bisque,44262
V003751,C03693,VM00010,2008,BlanchedAlmond,97625
V003752,C03175,VM00009,2006,Violet,87010
V003753,C03420,VM00006,2010,DarkBlue,104364
V003754,C01456,VM00011,2021,DarkMagenta,181207
V003755,C03943,VM00003,2019,MediumTurquoise,35187
V003756,C01493,VM00002,2023,LightYellow,137125
V003757,C01836,VM00008,2015,DarkSlateGray,174242
V003758,C01436,VM00012,2006,Tan,80985
V003759,C03656,VM00008,2022,MediumBlue,81582
V003760,C00910,VM00003,2012,Gray,73368
V003761,C00273,VM00011,2006,AliceBlue,46752
V003762,C00253,VM00010,2013,PaleGreen,27292
V003763,C03648,VM00007,2013,MediumBlue,148071
V003764,C00180,VM00003,2005,OliveDrab,43782
V003765,C03825,VM00003,2016,MediumOrchid,162377
V003766,C00557,VM00010,2022,Chocolate,180149
V003767,C01681,VM00003,2006,MediumBlue,156095
V003768,C03548,VM00004,2012,OldLace,146561
V003769,C01753,VM00012,2016,SpringGreen,129984
V003770,C03912,VM00011,2008,DarkGoldenRod,80283
V003771,C02289,VM00005,2007,OrangeRed,133749
V003772,C02495,VM00012,2021,MediumAquaMarine,141897
V003773,C02887,VM00007,2019,Aquamarine,25081
V003774,C01817,VM00008,2008,Magenta,44472
V003775,C01270,VM00002,2021,DarkBlue,51065
V003776,C03475,VM00009,2007,LightSalmon,80753
V003777,C03842,VM00005,2012,Fuchsia,136443
V003778,C00749,VM00005,2011,Violet,167963
V003779,C01944,VM00007,2015,Salmon,16130
V003780,C01308,VM00002,2023,PaleGoldenRod,87343
V003781,C01821,VM00011,2016,DarkCyan,104469
V003782,C03830,VM00008,2018,AliceBlue,127912
V003783,C00291,VM00004,2007,LightGreen,15586
V003784,C01120,VM00003,2018,OrangeRed,137944
V003785,C02144,VM00008,2014,LightSkyBlue,118951
V003786,C02439,VM00005,2009,DarkMagenta,127503
V003787,C03943,VM00004,2005,OldLace,11881
V003788,C00258,VM00001,2015,LavenderBlush,16572
V003789,C00721,VM00011,2016,MediumVioletRed,162079
V003790,C01528,VM00008,2015,DarkSeaGreen,17806
V003791,C01433,VM00007,2018,LightSlateGray,5732
V003792,C00539,VM00012,2016,Blue,178549
V003793,C02539,VM00011,2020,Maroon,73494
V003794,C00401,VM00011,2014,MediumSlateBlue,69385
V003795,C02783,VM00011,2005,LightPink,104063
V003796,C01661,VM00012,2010,LightPink,95531
V003797,C01414,VM00007,2016,SandyBrown,171898
V003798,C00831,VM00008,2006,Gainsboro,94519
V003799,C03203,VM00011,2014,BurlyWood,28249
V003800,C02495,VM00005,2009,Turquoise,99756
V003801,C03357,VM00011,2023,DarkBlue,194765
V003802,C02030,VM00001,2005,Black,140237
V003803,C02325,VM00001,2008,DodgerBlue,77110
V003804,C01025,VM00002,2011,LavenderBlush,143945
V003805,C01129,VM00011,2015,SeaShell,44310
V003806,C01850,VM00009,2021,MediumAquaMarine,111216
V003807,C01031,VM00012,2021,Fuchsia,104017
V003808,C00040,VM00012,2023,Olive,152587
V003809,C00270,VM00005,2016,Moccasin,37228
V003810,C02732,VM00008,2011,DodgerBlue,66814
V003811,C03769,VM00011,2017,Khaki,113258
V003812,C02952,VM00011,2023,Aqua,44131
V003813,C03613,VM00007,2006,OrangeRed,75624
V003814,C01368,VM00007,2009,MediumPurple,139134
V003815,C02259,VM00010,2017,LightPink,64728
V003816,C02649,VM00010,2007,HoneyDew,89316
V003817,C01692,VM00012,2007,LightGreen,101879
V003818,C03355,VM00006,2012,Coral,178362
V003819,C03833,VM00004,2023,Cornsilk,17844
V003820,C01709,VM00006,2021,CornflowerBlue,100999
V003821,C02156,VM00010,2023,DarkGray,86297
V003822,C03531,VM00007,2022,PaleGreen,49626
V003823,C03509,VM00001,2018,Gold,156211
V003824,C01158,VM00008,2022,Yellow,103389
V003825,C03792,VM00002,2008,Sienna,196260
V003826,C02367,VM00003,2021,Plum,15976
V003827,C03344,VM00005,2006,DarkRed,149845
V003828,C00704,VM00001,2020,GreenYellow,192246
V003829,C01822,VM00009,2021,LightYellow,15322
V003830,C03286,VM00005,2021,GreenYellow,168844
V003831,C00655,VM00011,2019,Salmon,128147
V003832,C01478,VM00008,2015,HoneyDew,18903
V003833,C01050,VM00007,2013,Olive,111622
V003834,C01356,VM00006,2011,PaleGoldenRod,59504
V003835,C03473,VM00012,2023,Olive,68016
V003836,C03182,VM00003,2014,GoldenRod,112527
V003837,C00694,VM00001,2012,NavajoWhite,162837
V003838,C03572,VM00011,2015,Blue,166011
V003839,C02170,VM00006,2012,PaleTurquoise,151345
V003840,C00776,VM00007,2016,PowderBlue,125592
V003841,C03440,VM00003,2012,Salmon,167028
V003842,C03328,VM00003,2019,Khaki,98081
V003843,C02965,VM00011,2015,Crimson,9454
V003844,C03536,VM00005,2008,SeaShell,168682
V003845,C03336,VM00008,2012,DarkKhaki,171787
V003846,C00611,VM00002,2019,LightBlue,142841
V003847,C01124,VM00009,2018,MediumSeaGreen,53435
V003848,C00120,VM00001,2016,Linen,37968
V003849,C03331,VM00004,2007,LightGreen,21912
V003850,C03497,VM00011,2016,Blue,20915
V003851,C00567,VM00009,2022,Violet,75204
V003852,C00772,VM00009,2021,Cornsilk,17317
V003853,C00133,VM00002,2007,PaleGoldenRod,37089
V003854,C03999,VM00011,2016,MediumSlateBlue,107675
V003855,C02136,VM00005,2020,MediumSlateBlue,71273
V003856,C03009,VM00011,2012,Navy,143562
V003857,C02392,VM00004,2019,HotPink,37575
V003858,C03705,VM00008,2018,LightSteelBlue,150697
V003859,C03858,VM00002,2012,Olive,143750
V003860,C02954,VM00001,2023,LightYellow,198594
V003861,C00300,VM00005,2009,Lime,6303
V003862,C00559,VM00012,2022,SeaGreen,73578
V003863,C00664,VM00006,2012,GreenYellow,168991
V003864,C03610,VM00011,2018,Fuchsia,197226
V003865,C03969,VM00009,2023,Lavender,72806
V003866,C03055,VM00003,2009,Teal,173762
V003867,C02378,VM00007,2013,FireBrick,51516
V003868,C01156,VM00001,2014,RoyalBlue,148517
V003869,C00797,VM00010,2015,DeepSkyBlue,129162
V003870,C02521,VM00007,2015,FloralWhite,135664
V003871,C01803,VM00012,2008,Ivory,70277
V003872,C00431,VM00001,2007,NavajoWhite,140178
V003873,C03975,VM00001,2018,MediumAquaMarine,55818
V003874,C03060,VM00012,2018,DeepPink,104113
V003875,C01282,VM00008,2021,DarkOrchid,193266
V003876,C00149,VM00006,2009,Thistle,54200
V003877,C00439,VM00001,2023,Gainsboro,143496
V003878,C00196,VM00008,2020,OldLace,174801
V003879,C00609,VM00012,2011,LawnGreen,21820
V003880,C03435,VM00010,2010,SlateBlue,109781
V003881,C03629,VM00008,2019,SeaShell,75202
V003882,C02752,VM00006,2005,MediumTurquoise,68498
V003883,C01012,VM00003,2010,Purple,45595
V003884,C02342,VM00003,2008,GoldenRod,181422
V003885,C01223,VM00002,2018,DarkKhaki,22178
V003886,C00476,VM00008,2013,Crimson,42093
V003887,C01265,VM00009,2022,Ivory,187621
V003888,C02716,VM00001,2020,Gray,109879
V003889,C00535,VM00007,2008,LightSteelBlue,167286
V003890,C02756,VM00007,2009,Yellow,182708
V003891,C02828,VM00008,2006,ForestGreen,82372
V003892,C02415,VM00008,2018,DarkViolet,195313
V003893,C00230,VM00005,2005,Lime,49792
V003894,C00253,VM00009,2010,LightSlateGray,141766
V003895,C03592,VM00002,2007,White,154794
V003896,C02329,VM00009,2009,LightGray,174131
V003897,C01240,VM00010,2021,HotPink,180504
V003898,C00166,VM00004,2021,Chartreuse,179844
V003899,C00498,VM00001,2017,DarkMagenta,196509
V003900,C01810,VM00012,2018,DeepSkyBlue,85608
V003901,C03387,VM00011,2016,MediumOrchid,111860
V003902,C01978,VM00002,2009,PeachPuff,83010
V003903,C03383,VM00007,2017,Bisque,46574
V003904,C02979,VM00004,2022,BlueViolet,10428
V003905,C01066,VM00012,2012,BurlyWood,68626
V003906,C02556,VM00011,2014,DarkOrchid,115047
V003907,C02597,VM00007,2008,SeaGreen,192954
V003908,C03717,VM00009,2015,ForestGreen,39212
V003909,C00400,VM00005,2015,Chocolate,101536
V003910,C02324,VM00003,2023,CornflowerBlue,194333
V003911,C00717,VM00007,2008,OrangeRed,195114
V003912,C03797,VM00004,2006,YellowGreen,143496
V003913,C02087,VM00004,2007,Orange,117954
V003914,C00830,VM00007,2016,SeaGreen,61065
V003915,C00576,VM00002,2019,Silver,32287
V003916,C01212,VM00009,2018,DeepPink,86155
V003917,C02320,VM00010,2019,ForestGreen,71020
V003918,C01516,VM00002,2018,SlateBlue,26539
V003919,C03352,VM00004,2014,PapayaWhip,126101
V003920,C00397,VM00006,2020,Maroon,15689
V003921,C00459,VM00006,2009,Yellow,107284
V003922,C00025,VM00010,2010,MediumOrchid,81447
V003923,C02419,VM00012,2023,Gainsboro,170578
V003924,C02932,VM00007,2021,Cornsilk,107204
V003925,C01748,VM00006,2007,Brown,46070
V003926,C03632,VM00008,2009,Turquoise,97976
V003927,C02868,VM00003,2005,Ivory,102954
V003928,C03432,VM00008,2023,DodgerBlue,81182
V003929,C02912,VM00003,2023,LightSalmon,16093
V003930,C01850,VM00009,2016,White,53913
V003931,C00127,VM00008,2019,PowderBlue,110717
V003932,C02798,VM00009,2017,DarkSlateGray,65051
V003933,C03289,VM00002,2015,Orchid,194038
V003934,C00726,VM00011,2019,GoldenRod,182144
V003935,C03634,VM00012,2010,LightSteelBlue,101743
V003936,C01213,VM00009,2021,LightSteelBlue,94110
V003937,C02552,VM00005,2023,PaleGreen,147467
V003938,C00262,VM00011,2013,SkyBlue,184092
V003939,C00301,VM00002,2008,PaleVioletRed,54009
V003940,C03084,VM00012,2012,Crimson,82026
V003941,C01697,VM00005,2014,Tan,55245
V003942,C02367,VM00008,2020,GoldenRod,196167
V003943,C03535,VM00007,2015,Aquamarine,11098
V003944,C02495,VM00003,2006,DarkRed,180286
V003945,C00915,VM00011,2023,PaleTurquoise,27179
V003946,C03256,VM00004,2021,Lavender,128163
V003947,C01223,VM00009,2021,Orchid,103899
V003948,C02956,VM00001,2023,SandyBrown,85669
V003949,C01873,VM00003,2021,OliveDrab,112791
V003950,C02637,VM00007,2018,Navy,78344
V003951,C02283,VM00008,2014,DimGray,81179
V003952,C03144,VM00001,2015,Silver,139474
V003953,C01856,VM00010,2017,LightSteelBlue,155918
V003954,C01898,VM00005,2015,LightPink,144029
V003955,C01697,VM00007,2010,FireBrick,137439
V003956,C00586,VM00002,2009,Snow,10896
V003957,C02491,VM00009,2006,Blue,64209
V003958,C03915,VM00007,2011,PapayaWhip,196569
V003959,C01934,VM00008,2018,Gold,33564
V003960,C01118,VM00011,2021,MidnightBlue,101566
V003961,C03055,VM00008,2013,Thistle,68292
V003962,C03748,VM00002,2023,Turquoise,150775
V003963,C01595,VM00012,2015,Violet,187820
V003964,C01807,VM00007,2008,LavenderBlush,136326
V003965,C02486,VM00005,2016,PowderBlue,140986
V003966,C00856,VM00002,2014,DarkRed,51780
V003967,C03744,VM00009,2010,Gainsboro,77203
V003968,C00009,VM00002,2008,Navy,91914
V003969,C02847,VM00005,2014,Orange,195184
V003970,C03649,VM00007,2013,SaddleBrown,40193
V003971,C01892,VM00001,2020,LightSeaGreen,127075
V003972,C00602,VM00005,2019,Plum,164932
V003973,C00484,VM00011,2012,Orange,187764
V003974,C03830,VM00011,2010,DeepPink,21129
V003975,C03138,VM00010,2014,SteelBlue,181600
V003976,C03011,VM00010,2013,DodgerBlue,185422
V003977,C03672,VM00002,2008,Wheat,94110
V003978,C01990,VM00003,2012,LightSeaGreen,14841
V003979,C03454,VM00010,2013,LavenderBlush,80942
V003980,C02272,VM00011,2009,LightSlateGray,185047
V003981,C00720,VM00004,2008,LimeGreen,172531
V003982,C00301,VM00007,2011,PaleVioletRed,20079
V003983,C02654,VM00004,2022,SlateGray,81382
V003984,C02400,VM00003,2021,BlanchedAlmond,67604
V003985,C02871,VM00003,2010,DarkKhaki,58645
V003986,C02784,VM00009,2005,Moccasin,61658
V003987,C03863,VM00001,2006,OliveDrab,59771
V003988,C00559,VM00012,2022,LightSeaGreen,98077
V003989,C01982,VM00011,2022,Chartreuse,55942
V003990,C02473,VM00003,2011,Sienna,142943
V003991,C03218,VM00010,2005,Magenta,72558
V003992,C00115,VM00008,2020,Chocolate,158910
V003993,C02926,VM00010,2005,OldLace,87594
V003994,C03293,VM00009,2016,OrangeRed,190828
V003995,C00228,VM00001,2011,Black,37028
V003996,C01657,VM00002,2014,DarkGoldenRod,108473
V003997,C03034,VM00004,2023,DarkBlue,195959
V003998,C02102,VM00005,2018,DodgerBlue,63164
V003999,C02665,VM00008,2019,Wheat,42071
V004000,C01037,VM00003,2021,Aquamarine,31784
V004001,C03890,VM00012,2009,Wheat,28608
V004002,C03475,VM00001,2019,DarkSalmon,29792
V004003,C01612,VM00010,2014,BlueViolet,191464
V004004,C01191,VM00007,2008,DarkRed,162248
V004005,C00728,VM00008,2008,Wheat,124208
V004006,C02183,VM00004,2019,AliceBlue,142943
V004007,C02047,VM00009,2018,LightBlue,127277
V004008,C03890,VM00012,2020,Thistle,194071
V004009,C01016,VM00007,2013,LightSkyBlue,37447
V004010,C01234,VM00007,2007,RoyalBlue,147705
V004011,C01499,VM00008,2009,Fuchsia,17669
V004012,C02709,VM00006,2013,Khaki,163978
V004013,C01811,VM00002,2008,DeepPink,57066
V004014,C03822,VM00010,2016,Teal,68201
V004015,C01586,VM00007,2007,LimeGreen,160534
V004016,C00782,VM00006,2012,Navy,28964
V004017,C02769,VM00004,2007,LemonChiffon,170379
V004018,C01497,VM00008,2015,LightGreen,182938
V004019,C02101,VM00007,2010,HotPink,56901
V004020,C03489,VM00008,2021,Turquoise,134127
V004021,C02988,VM00001,2015,PeachPuff,61828
V004022,C01881,VM00004,2013,BlueViolet,40312
V004023,C00791,VM00010,2019,LightCoral,111166
V004024,C00398,VM00012,2021,PaleVioletRed,173828
V004025,C00358,VM00003,2007,Orange,89677
V004026,C00350,VM00008,2015,Silver,64170
V004027,C03567,VM00005,2006,Maroon,15278
V004028,C00882,VM00010,2018,Aqua,111600
V004029,C01499,VM00010,2008,SeaGreen,14111
V004030,C01182,VM00002,2021,GhostWhite,194624
V004031,C02984,VM00005,2015,DeepPink,25143
V004032,C02508,VM00004,2011,RosyBrown,26984
V004033,C00739,VM00009,2022,Peru,165399
V004034,C01285,VM00004,2006,MediumVioletRed,137352
V004035,C02301,VM00010,2005,SteelBlue,135198
V004036,C01568,VM00008,2012,LawnGreen,90836
V004037,C01925,VM00011,2009,DarkOliveGreen,107063
V004038,C01123,VM00006,2023,Peru,29984
V004039,C01310,VM00001,2017,CornflowerBlue,126035
V004040,C01671,VM00006,2012,DarkBlue,136251
V004041,C03250,VM00004,2011,PaleGreen,111744
V004042,C03904,VM00001,2013,Crimson,149847
V004043,C03756,VM00009,2020,MediumPurple,193818
V004044,C01192,VM00011,2009,MediumVioletRed,142487
V004045,C01280,VM00004,2020,DarkGray,7197
V004046,C00920,VM00004,2010,MediumSeaGreen,7797
V004047,C00492,VM00007,2020,Tomato,53451
V004048,C00842,VM00001,2014,Tomato,59710
V004049,C00672,VM00002,2009,Snow,11964
V004050,C03724,VM00005,2011,Gold,12706
V004051,C02198,VM00007,2007,LightSeaGreen,158640
V004052,C00453,VM00008,2021,MediumSpringGreen,32982
V004053,C03578,VM00002,2011,DarkTurquoise,92710
V004054,C03054,VM00006,2005,NavajoWhite,113795
V004055,C01531,VM00002,2018,MediumPurple,34363
V004056,C03819,VM00002,2007,AntiqueWhite,149111
V004057,C01582,VM00011,2020,MistyRose,38530
V004058,C00319,VM00009,2022,MediumSeaGreen,161551
V004059,C00832,VM00011,2011,DimGray,142329
V004060,C01721,VM00009,2010,Thistle,8439
V004061,C02049,VM00009,2006,MintCream,69064
V004062,C00761,VM00009,2018,Bisque,185459
V004063,C00899,VM00012,2013,Thistle,103904
V004064,C03598,VM00003,2017,LightSalmon,92517
V004065,C00965,VM00008,2023,MidnightBlue,128803
V004066,C02710,VM00001,2012,LightSkyBlue,171942
V004067,C02970,VM00004,2016,SaddleBrown,189244
V004068,C00596,VM00003,2020,SpringGreen,135377
V004069,C02551,VM00012,2021,Wheat,74176
V004070,C02911,VM00003,2010,MediumSlateBlue,196171
V004071,C00141,VM00005,2014,White,79356
V004072,C02902,VM00012,2012,BlanchedAlmond,161256
V004073,C01196,VM00009,2014,Cyan,36378
V004074,C01764,VM00010,2020,Thistle,194996
V004075,C00016,VM00002,2020,LightBlue,113923
V004076,C03502,VM00004,2017,Yellow,5805
V004077,C02120,VM00007,2016,Orchid,167806
V004078,C03978,VM00001,2022,PowderBlue,183289
V004079,C01200,VM00005,2020,PaleVioletRed,61020
V004080,C01582,VM00004,2014,LightYellow,107697
V004081,C02798,VM00008,2008,Moccasin,101444
V004082,C03782,VM00005,2012,Wheat,164840
V004083,C02751,VM00006,2008,DarkGreen,95647
V004084,C01811,VM00006,2014,DarkGreen,40107
V004085,C03993,VM00008,2018,Wheat,20189
V004086,C01219,VM00011,2019,Pink,24988
V004087,C00138,VM00007,2015,Sienna,86586
V004088,C01926,VM00007,2012,PaleGoldenRod,163254
V004089,C00546,VM00012,2018,DarkGreen,23589
V004090,C01179,VM00004,2008,Fuchsia,37289
V004091,C03332,VM00010,2010,Silver,142877
V004092,C03182,VM00005,2019,Ivory,172585
V004093,C02166,VM00001,2015,Beige,155740
V004094,C03809,VM00009,2008,NavajoWhite,80192
V004095,C03552,VM00002,2016,Purple,33535
V004096,C03369,VM00010,2017,Crimson,146355
V004097,C00188,VM00003,2009,PapayaWhip,81609
V004098,C03105,VM00008,2020,LightSkyBlue,64203
V004099,C02932,VM00006,2020,CadetBlue,65646
V004100,C00446,VM00009,2018,BlueViolet,109071
V004101,C02105,VM00005,2012,BurlyWood,143907
V004102,C01957,VM00012,2005,HotPink,130133
V004103,C02557,VM00009,2014,SlateBlue,94902
V004104,C02546,VM00003,2013,Blue,11914
V004105,C02478,VM00008,2021,DarkMagenta,158762
V004106,C01980,VM00008,2011,DarkGreen,41514
V004107,C00420,VM00006,2018,MediumOrchid,111765
V004108,C03201,VM00010,2006,Beige,56040
V004109,C03820,VM00005,2022,Lime,49721
V004110,C02000,VM00008,2015,DarkGreen,194518
V004111,C03804,VM00010,2013,DarkSeaGreen,46334
V004112,C02478,VM00003,2015,MediumPurple,61514
V004113,C03764,VM00003,2018,LightSalmon,164008
V004114,C00091,VM00008,2017,DimGray,162801
V004115,C02215,VM00011,2019,MistyRose,137606
V004116,C03272,VM00001,2018,Thistle,43766
V004117,C01041,VM00002,2017,DarkTurquoise,24267
V004118,C02282,VM00010,2013,Fuchsia,67951
V004119,C00334,VM00003,2006,Chartreuse,123303
V004120,C01306,VM00005,2013,LawnGreen,77094
V004121,C03823,VM00011,2020,LightYellow,92868
V004122,C02863,VM00007,2012,PaleVioletRed,93524
V004123,C00655,VM00008,2015,Chocolate,114646
V004124,C02008,VM00006,2006,DarkGreen,25118
V004125,C01851,VM00010,2014,LavenderBlush,29176
V004126,C02853,VM00006,2019,SaddleBrown,71885
V004127,C00435,VM00008,2018,BlueViolet,14563
V004128,C00297,VM00010,2012,DarkMagenta,187299
V004129,C01471,VM00011,2023,MediumBlue,196555
V004130,C03011,VM00007,2010,MediumBlue,82056
V004131,C03719,VM00004,2022,MediumAquaMarine,39092
V004132,C00665,VM00004,2011,DarkOliveGreen,141231
V004133,C02021,VM00008,2008,MintCream,145536
V004134,C01318,VM00002,2015,DeepPink,111757
V004135,C02877,VM00012,2009,Purple,16233
V004136,C00058,VM00002,2022,Olive,101163
V004137,C01908,VM00010,2005,HotPink,170276
V004138,C02598,VM00004,2005,SandyBrown,10571
V004139,C03002,VM00006,2017,GoldenRod,93471
V004140,C03924,VM00002,2007,Olive,67298
V004141,C00838,VM00008,2015,ForestGreen,134073
V004142,C03968,VM00001,2016,Ivory,108677
V004143,C03104,VM00009,2022,Bisque,117373
V004144,C01744,VM00008,2007,Gray,119129
V004145,C00340,VM00002,2006,YellowGreen,199971
V004146,C03487,VM00007,2021,PeachPuff,17152
V004147,C03387,VM00006,2011,LightSlateGray,141141
V004148,C00979,VM00001,2016,LightGray,186845
V004149,C00768,VM00009,2022,MediumSpringGreen,30161
V004150,C00146,VM00002,2011,DarkSalmon,35543
V004151,C01245,VM00008,2010,Indigo,38760
V004152,C00233,VM00001,2022,AntiqueWhite,116808
V004153,C03279,VM00004,2017,LightGoldenRodYellow,9710
V004154,C03566,VM00011,2012,Orange,16051
V004155,C03437,VM00008,2014,Aquamarine,55577
V004156,C01630,VM00007,2010,DarkOliveGreen,19519
V004157,C03446,VM00002,2016,LightPink,141382
V004158,C01024,VM00004,2015,Orange,58262
V004159,C03174,VM00006,2018,Snow,99718
V004160,C00667,VM00003,2011,Indigo,107390
V004161,C03440,VM00005,2022,Red,109288
V004162,C00700,VM00003,2012,MediumTurquoise,164233
V004163,C00795,VM00009,2005,Azure,28168
V004164,C01587,VM00002,2006,Cyan,12148
V004165,C00705,VM00007,2005,PaleGoldenRod,106262
V004166,C02633,VM00010,2021,Navy,45368
V004167,C02075,VM00005,2008,LightBlue,184544
V004168,C00392,VM00006,2021,SandyBrown,124440
V004169,C02631,VM00004,2017,Bisque,24052
V004170,C03450,VM00012,2020,NavajoWhite,88985
V004171,C02915,VM00012,2006,Azure,60798
V004172,C03017,VM00009,2010,RoyalBlue,31200
V004173,C03844,VM00005,2014,Chartreuse,51008
V004174,C02382,VM00006,2014,SpringGreen,62305
V004175,C03304,VM00006,2005,MediumTurquoise,71591
V004176,C03346,VM00005,2012,Chartreuse,94268
V004177,C01870,VM00003,2012,PowderBlue,98269
V004178,C02307,VM00011,2006,MidnightBlue,18645
V004179,C02552,VM00011,2013,SlateGray,117667
V004180,C03835,VM00011,2008,WhiteSmoke,138451
V004181,C03552,VM00008,2017,DarkMagenta,149255
V004182,C00326,VM00003,2017,LightGray,53078
V004183,C03276,VM00005,2009,Indigo,119357
V004184,C00428,VM00005,2013,ForestGreen,154957
V004185,C03234,VM00011,2007,AntiqueWhite,33514
V004186,C00337,VM00008,2007,Azure,132241
V004187,C00869,VM00006,2007,LavenderBlush,169201
V004188,C00108,VM00004,2021,Bisque,132210
V004189,C01945,VM00010,2018,GreenYellow,116273
V004190,C00939,VM00011,2005,PaleTurquoise,152160
V004191,C01723,VM00009,2005,DarkGreen,173860
