request_id,vehicle_id,service_type_id,mechanic_id,customer_id,charge_per_hour,total_payment
SR06350,V004507,ST00004,M00005,C03975,65.15,195.45
SR06351,V002476,ST00001,M00091,C03120,74.81,149.62
SR06352,V005312,ST00002,M00051,C03896,55.33,55.33
SR06353,V000815,ST00003,M00017,C01379,93.69,93.69
SR06354,V004275,ST00002,M00065,C00290,54.11,54.11
SR06355,V000839,ST00005,M00052,C01836,59.22,59.22
SR06356,V003472,ST00007,M00090,C00880,46.82,187.28
SR06357,V001044,ST00006,M00033,C03208,98.23,196.46
SR06358,V005932,ST00002,M00064,C03810,99.58,99.58
SR06359,V004549,ST00006,M00081,C03621,88.83,177.66
SR06360,V001534,ST00004,M00078,C03073,84.76,254.28
SR06361,V003178,ST00007,M00023,C02926,78.57,314.28
SR06362,V000943,ST00006,M00026,C03155,65.36,130.72
SR06363,V005772,ST00005,M00011,C02117,81.01,81.01
SR06364,V001629,ST00004,M00062,C02644,47.18,141.54
SR06365,V003227,ST00007,M00092,C01139,69.67,278.68
SR06366,V001168,ST00004,M00096,C00348,91.0,273.0
SR06367,V002134,ST00005,M00092,C02644,80.71,80.71
SR06368,V001917,ST00001,M00050,C02010,45.92,91.84
SR06369,V005185,ST00007,M00011,C01535,58.79,235.16
SR06370,V002392,ST00001,M00096,C00122,83.01,166.02
SR06371,V005436,ST00005,M00087,C02695,44.16,44.16
SR06372,V000971,ST00005,M00013,C00767,73.72,73.72
SR06373,V004713,ST00002,M00034,C03279,72.4,72.4
SR06374,V000694,ST00006,M00057,C00586,24.13,48.26
SR06375,V003795,ST00002,M00094,C01978,57.42,57.42
SR06376,V005494,ST00007,M00082,C02231,27.06,108.24
SR06377,V005122,ST00001,M00067,C00917,84.98,169.96
SR06378,V001632,ST00005,M00066,C02724,79.34,79.34
SR06379,V005755,ST00005,M00017,C00425,76.38,76.38
SR06380,V004702,ST00004,M00040,C00497,93.69,281.07
SR06381,V002619,ST00005,M00033,C01594,38.57,38.57
SR06382,V004628,ST00003,M00070,C02354,35.09,35.09
SR06383,V001877,ST00005,M00013,C01399,52.13,52.13
SR06384,V001245,ST00007,M00042,C00600,37.82,151.28
SR06385,V004856,ST00006,M00056,C01018,47.95,95.9
SR06386,V002954,ST00002,M00036,C03833,31.88,31.88
SR06387,V002504,ST00007,M00017,C01496,70.04,280.16
SR06388,V002182,ST00006,M00052,C03001,57.62,115.24
SR06389,V005942,ST00003,M00038,C02900,36.16,36.16
SR06390,V000232,ST00001,M00026,C02471,20.88,41.76
SR06391,V002745,ST00004,M00079,C03002,47.07,141.21
SR06392,V005967,ST00006,M00086,C02909,70.51,141.02
SR06393,V002621,ST00003,M00055,C00796,49.83,49.83
SR06394,V002196,ST00005,M00079,C02308,62.65,62.65
SR06395,V005177,ST00001,M00035,C00700,77.73,155.46
SR06396,V003161,ST00003,M00046,C02687,63.46,63.46
SR06397,V001937,ST00003,M00077,C00698,98.9,98.9
SR06398,V005620,ST00003,M00014,C00226,53.64,53.64
SR06399,V001148,ST00005,M00045,C02379,85.44,85.44
SR06400,V000711,ST00007,M00015,C00230,28.82,115.28
SR06401,V004537,ST00002,M00086,C00924,72.69,72.69
SR06402,V001493,ST00003,M00010,C00663,41.77,41.77
SR06403,V003634,ST00002,M00049,C03473,37.7,37.7
SR06404,V000170,ST00006,M00012,C01134,57.3,114.6
SR06405,V000081,ST00003,M00032,C00255,50.03,50.03
SR06406,V003201,ST00004,M00014,C03023,25.14,75.42
SR06407,V001139,ST00001,M00038,C00114,44.31,88.62
SR06408,V003517,ST00003,M00092,C01853,88.66,88.66
SR06409,V004536,ST00005,M00066,C00676,99.87,99.87
SR06410,V003454,ST00006,M00099,C02807,28.99,57.98
SR06411,V000777,ST00006,M00080,C03110,91.99,183.98
SR06412,V000352,ST00001,M00057,C02727,61.75,123.5
SR06413,V004573,ST00001,M00089,C00441,60.02,120.04
SR06414,V002452,ST00005,M00010,C00545,84.47,84.47
SR06415,V002435,ST00003,M00096,C00419,68.95,68.95
SR06416,V003867,ST00002,M00074,C02124,67.79,67.79
SR06417,V003431,ST00002,M00043,C03742,91.56,91.56
SR06418,V000312,ST00006,M00043,C01849,69.92,139.84
SR06419,V005240,ST00004,M00015,C02251,78.02,234.06
SR06420,V004001,ST00001,M00034,C03067,50.91,101.82
SR06421,V004038,ST00002,M00049,C03967,73.71,73.71
SR06422,V004926,ST00004,M00024,C02913,46.86,140.58
SR06423,V004168,ST00007,M00032,C03349,58.07,232.28
SR06424,V004783,ST00004,M00003,C01318,38.62,115.86
SR06425,V004318,ST00003,M00094,C01196,72.34,72.34
SR06426,V004611,ST00002,M00015,C02645,53.84,53.84
SR06427,V003157,ST00003,M00100,C00713,63.9,63.9
SR06428,V005607,ST00002,M00094,C01960,42.29,42.29
SR06429,V001289,ST00003,M00081,C00005,27.06,27.06
SR06430,V004265,ST00003,M00028,C00720,83.12,83.12
SR06431,V003389,ST00007,M00064,C00090,92.1,368.4
SR06432,V004083,ST00005,M00015,C02413,21.86,21.86
SR06433,V002388,ST00007,M00071,C03651,81.16,324.64
SR06434,V001788,ST00001,M00077,C03867,20.05,40.1
SR06435,V001898,ST00002,M00025,C03396,27.43,27.43
SR06436,V001623,ST00003,M00019,C01228,63.75,63.75
SR06437,V005851,ST00007,M00060,C01330,91.25,365.0
SR06438,V005069,ST00002,M00051,C01401,86.06,86.06
SR06439,V005265,ST00006,M00055,C01858,20.38,40.76
SR06440,V004527,ST00004,M00048,C01037,52.79,158.37
SR06441,V004955,ST00005,M00018,C02857,64.42,64.42
SR06442,V004266,ST00003,M00093,C01740,34.49,34.49
SR06443,V002809,ST00005,M00053,C00807,87.02,87.02
SR06444,V001273,ST00004,M00065,C03585,38.82,116.46
SR06445,V002624,ST00006,M00047,C02533,50.76,101.52
SR06446,V004556,ST00003,M00032,C02324,81.84,81.84
SR06447,V004193,ST00007,M00002,C03551,97.23,388.92
SR06448,V000479,ST00002,M00057,C00086,65.48,65.48
SR06449,V002514,ST00002,M00098,C03128,78.72,78.72
SR06450,V004674,ST00001,M00038,C03937,26.42,52.84
SR06451,V005374,ST00001,M00093,C01193,61.11,122.22
SR06452,V003264,ST00003,M00095,C03125,70.03,70.03
SR06453,V005665,ST00007,M00040,C00990,60.09,240.36
SR06454,V001325,ST00003,M00006,C02952,71.34,71.34
SR06455,V002918,ST00007,M00013,C00928,58.97,235.88
SR06456,V001366,ST00007,M00089,C00464,72.31,289.24
SR06457,V002905,ST00005,M00036,C02756,46.43,46.43
SR06458,V005931,ST00002,M00091,C01744,46.06,46.06
SR06459,V002636,ST00005,M00025,C02282,99.27,99.27
SR06460,V004563,ST00006,M00052,C00595,67.85,135.7
SR06461,V000241,ST00002,M00055,C00115,47.71,47.71
SR06462,V002027,ST00006,M00086,C01873,89.8,179.6
SR06463,V005767,ST00006,M00033,C01805,52.06,104.12
SR06464,V000927,ST00001,M00033,C02140,64.64,129.28
SR06465,V002682,ST00007,M00094,C01510,83.23,332.92
SR06466,V001810,ST00006,M00055,C00674,91.4,182.8
SR06467,V004949,ST00007,M00073,C03278,91.86,367.44
SR06468,V002746,ST00004,M00002,C01846,41.58,124.74
SR06469,V001764,ST00004,M00021,C01361,68.2,204.6
SR06470,V000531,ST00001,M00036,C01019,40.53,81.06
SR06471,V005967,ST00005,M00081,C00549,96.43,96.43
SR06472,V001594,ST00007,M00055,C03044,36.39,145.56
SR06473,V000605,ST00002,M00052,C00153,97.97,97.97
SR06474,V001738,ST00005,M00054,C01605,42.69,42.69
SR06475,V002917,ST00003,M00097,C02632,41.82,41.82
SR06476,V001063,ST00007,M00095,C00407,61.96,247.84
SR06477,V000547,ST00006,M00036,C03383,68.66,137.32
SR06478,V002480,ST00003,M00081,C00799,25.56,25.56
SR06479,V005925,ST00001,M00046,C01225,96.48,192.96
SR06480,V004148,ST00004,M00006,C03441,53.31,159.93
SR06481,V002736,ST00002,M00017,C00493,46.07,46.07
SR06482,V005423,ST00003,M00074,C03729,69.06,69.06
SR06483,V003963,ST00001,M00073,C03104,27.47,54.94
SR06484,V002775,ST00004,M00059,C02482,62.86,188.58
SR06485,V000623,ST00001,M00010,C00673,37.28,74.56
SR06486,V003687,ST00005,M00095,C02888,94.75,94.75
SR06487,V002192,ST00005,M00065,C01875,99.34,99.34
SR06488,V001924,ST00003,M00074,C00443,35.25,35.25
SR06489,V000522,ST00006,M00030,C00784,51.81,103.62
SR06490,V004969,ST00001,M00032,C00903,67.13,134.26
SR06491,V001519,ST00006,M00016,C02320,80.67,161.34
SR06492,V005163,ST00007,M00077,C01860,51.15,204.6
SR06493,V003364,ST00003,M00034,C02711,50.78,50.78
SR06494,V001056,ST00003,M00057,C01063,21.38,21.38
SR06495,V000644,ST00006,M00084,C03314,93.24,186.48
SR06496,V004815,ST00003,M00099,C01388,76.0,76.0
SR06497,V003667,ST00005,M00017,C00132,76.61,76.61
SR06498,V005634,ST00002,M00031,C00666,55.76,55.76
SR06499,V002017,ST00001,M00043,C00483,20.23,40.46
SR06500,V000857,ST00006,M00022,C03686,65.11,130.22
SR06501,V002446,ST00002,M00094,C01188,65.97,65.97
SR06502,V002977,ST00005,M00033,C01475,22.17,22.17
SR06503,V003702,ST00004,M00068,C00970,95.71,287.13
SR06504,V001483,ST00001,M00068,C00437,42.25,84.5
SR06505,V003502,ST00006,M00092,C00371,61.27,122.54
SR06506,V005327,ST00004,M00006,C01509,24.81,74.43
SR06507,V003011,ST00003,M00062,C02325,55.79,55.79
SR06508,V002471,ST00006,M00083,C01941,24.59,49.18
SR06509,V001527,ST00003,M00013,C01218,28.36,28.36
SR06510,V002651,ST00001,M00079,C02513,69.91,139.82
SR06511,V004213,ST00002,M00087,C01929,49.56,49.56
SR06512,V005391,ST00005,M00086,C02276,21.41,21.41
SR06513,V003476,ST00001,M00052,C02615,84.36,168.72
SR06514,V003218,ST00002,M00030,C01784,46.08,46.08
SR06515,V000026,ST00001,M00012,C03251,32.98,65.96
SR06516,V000962,ST00005,M00039,C02820,87.11,87.11
SR06517,V004671,ST00003,M00019,C02613,63.22,63.22
SR06518,V005622,ST00001,M00073,C01701,46.25,92.5
SR06519,V005982,ST00004,M00009,C03910,77.95,233.85
SR06520,V002159,ST00004,M00068,C01159,43.14,129.42
SR06521,V003286,ST00004,M00043,C00816,41.72,125.16
SR06522,V005688,ST00004,M00010,C02507,75.25,225.75
SR06523,V000843,ST00002,M00050,C00432,77.02,77.02
SR06524,V000990,ST00006,M00066,C00875,35.66,71.32
SR06525,V003472,ST00005,M00050,C00759,35.06,35.06
SR06526,V000005,ST00001,M00020,C03322,62.02,124.04
SR06527,V004411,ST00003,M00015,C01642,89.42,89.42
SR06528,V000939,ST00005,M00020,C00289,78.46,78.46
SR06529,V000151,ST00001,M00039,C01179,50.82,101.64
SR06530,V003970,ST00004,M00030,C01501,77.35,232.05
SR06531,V002440,ST00005,M00073,C01381,40.49,40.49
SR06532,V005463,ST00002,M00007,C00228,65.18,65.18
SR06533,V002760,ST00003,M00082,C02457,39.66,39.66
SR06534,V001308,ST00002,M00067,C00704,93.49,93.49
SR06535,V002905,ST00002,M00015,C01284,96.44,96.44
SR06536,V002493,ST00004,M00046,C01133,28.48,85.44
SR06537,V005238,ST00007,M00078,C03655,31.82,127.28
SR06538,V004471,ST00001,M00086,C00014,99.25,198.5
SR06539,V003312,ST00004,M00060,C02156,61.38,184.14
SR06540,V000965,ST00001,M00083,C03824,61.12,122.24
SR06541,V005284,ST00006,M00025,C00949,29.94,59.88
SR06542,V002703,ST00004,M00020,C01234,57.52,172.56
SR06543,V000341,ST00007,M00035,C03669,93.8,375.2
SR06544,V004346,ST00006,M00072,C01428,70.42,140.84
SR06545,V002959,ST00002,M00086,C00309,64.63,64.63
SR06546,V002675,ST00001,M00089,C00605,50.07,100.14
SR06547,V000910,ST00002,M00083,C02306,99.94,99.94
SR06548,V000757,ST00003,M00025,C00387,70.17,70.17
SR06549,V000402,ST00005,M00088,C02671,39.06,39.06
SR06550,V005186,ST00007,M00015,C02548,24.71,98.84
SR06551,V004406,ST00002,M00079,C01315,67.86,67.86
SR06552,V000146,ST00004,M00011,C03478,23.19,69.57
SR06553,V001595,ST00007,M00042,C02216,85.24,340.96
SR06554,V000123,ST00006,M00076,C02619,21.83,43.66
SR06555,V003287,ST00006,M00034,C01935,70.2,140.4
SR06556,V005625,ST00004,M00024,C00191,62.02,186.06
SR06557,V000950,ST00007,M00074,C02486,57.14,228.56
SR06558,V002841,ST00005,M00051,C01393,53.91,53.91
SR06559,V002422,ST00002,M00070,C00705,39.97,39.97
SR06560,V003920,ST00006,M00077,C01766,77.47,154.94
SR06561,V000767,ST00003,M00037,C00857,46.16,46.16
SR06562,V000497,ST00001,M00046,C01549,93.42,186.84
SR06563,V002616,ST00004,M00064,C03188,63.54,190.62
SR06564,V003793,ST00007,M00017,C02638,26.79,107.16
SR06565,V004401,ST00002,M00076,C00755,79.25,79.25
SR06566,V003812,ST00006,M00080,C01815,86.78,173.56
SR06567,V000498,ST00005,M00066,C01118,72.02,72.02
SR06568,V002031,ST00006,M00098,C00725,33.23,66.46
SR06569,V005135,ST00002,M00057,C00568,55.19,55.19
SR06570,V003782,ST00007,M00022,C01321,53.49,213.96
SR06571,V000857,ST00003,M00096,C02304,90.62,90.62
SR06572,V001686,ST00006,M00099,C01291,88.1,176.2
SR06573,V000909,ST00004,M00052,C00884,63.64,190.92
SR06574,V000724,ST00004,M00003,C02361,55.99,167.97
SR06575,V004800,ST00001,M00063,C01706,60.23,120.46
SR06576,V002531,ST00001,M00014,C00989,41.29,82.58
SR06577,V005237,ST00004,M00067,C03679,30.15,90.45
SR06578,V001096,ST00003,M00064,C01399,51.12,51.12
SR06579,V005678,ST00005,M00096,C00105,54.78,54.78
SR06580,V003736,ST00007,M00003,C00638,75.99,303.96
SR06581,V000632,ST00003,M00077,C02379,97.7,97.7
SR06582,V000366,ST00002,M00057,C02364,24.89,24.89
SR06583,V000501,ST00005,M00044,C02172,89.59,89.59
SR06584,V001621,ST00004,M00018,C03789,95.42,286.26
SR06585,V003431,ST00004,M00100,C00884,84.36,253.08
SR06586,V003158,ST00004,M00071,C02789,47.62,142.86
SR06587,V003532,ST00005,M00042,C03705,55.5,55.5
SR06588,V000075,ST00005,M00009,C02726,52.9,52.9
SR06589,V003557,ST00005,M00089,C03382,59.76,59.76
SR06590,V001719,ST00004,M00097,C01388,34.69,104.07
SR06591,V001245,ST00006,M00026,C01351,40.53,81.06
SR06592,V004552,ST00004,M00017,C01966,89.96,269.88
SR06593,V005759,ST00003,M00079,C03460,63.61,63.61
SR06594,V003869,ST00003,M00003,C00009,83.79,83.79
SR06595,V005075,ST00002,M00073,C02583,55.24,55.24
SR06596,V004292,ST00002,M00092,C02161,73.17,73.17
SR06597,V004568,ST00001,M00095,C03638,83.9,167.8
SR06598,V000535,ST00006,M00099,C02746,27.02,54.04
SR06599,V002879,ST00002,M00060,C01827,51.28,51.28
SR06600,V004785,ST00003,M00015,C03732,40.34,40.34
SR06601,V002236,ST00003,M00031,C03313,88.3,88.3
SR06602,V005835,ST00004,M00057,C01078,69.22,207.66
SR06603,V005500,ST00006,M00096,C01854,97.62,195.24
SR06604,V002758,ST00003,M00082,C01688,25.34,25.34
SR06605,V003512,ST00004,M00028,C03703,86.39,259.17
SR06606,V000504,ST00001,M00071,C01339,76.29,152.58
SR06607,V003231,ST00005,M00070,C03903,22.24,22.24
SR06608,V004687,ST00001,M00036,C00567,90.27,180.54
SR06609,V005201,ST00001,M00078,C02152,96.55,193.1
SR06610,V002779,ST00004,M00041,C01633,46.78,140.34
SR06611,V002656,ST00005,M00067,C02273,94.47,94.47
SR06612,V005322,ST00002,M00025,C00857,44.06,44.06
SR06613,V005877,ST00006,M00088,C02803,88.48,176.96
SR06614,V004849,ST00004,M00033,C02235,53.82,161.46
SR06615,V004655,ST00004,M00031,C03596,71.93,215.79
SR06616,V000882,ST00002,M00042,C01063,93.89,93.89
SR06617,V002707,ST00002,M00072,C00828,31.57,31.57
SR06618,V001456,ST00003,M00038,C00649,28.76,28.76
SR06619,V002182,ST00001,M00078,C03902,47.95,95.9
SR06620,V001478,ST00003,M00064,C01122,64.13,64.13
SR06621,V003884,ST00006,M00085,C01961,86.01,172.02
SR06622,V005670,ST00001,M00090,C03309,56.54,113.08
SR06623,V002570,ST00005,M00023,C02625,82.08,82.08
SR06624,V005454,ST00005,M00094,C03253,84.99,84.99
SR06625,V000483,ST00006,M00093,C01730,37.37,74.74
SR06626,V004980,ST00001,M00062,C00372,66.57,133.14
SR06627,V000251,ST00006,M00060,C03764,90.79,181.58
SR06628,V000834,ST00001,M00074,C00276,92.8,185.6
SR06629,V003084,ST00007,M00012,C01273,23.85,95.4
SR06630,V005226,ST00002,M00028,C00928,92.05,92.05
SR06631,V000854,ST00003,M00040,C01079,51.23,51.23
SR06632,V002759,ST00001,M00046,C00906,52.19,104.38
SR06633,V001616,ST00004,M00007,C02094,48.53,145.59
SR06634,V005128,ST00007,M00074,C00900,32.14,128.56
SR06635,V005574,ST00005,M00037,C00975,40.54,40.54
SR06636,V003206,ST00007,M00072,C01524,43.8,175.2
SR06637,V002100,ST00003,M00032,C00108,21.13,21.13
SR06638,V002285,ST00002,M00019,C01669,87.46,87.46
SR06639,V001814,ST00004,M00050,C02149,28.3,84.9
SR06640,V000541,ST00002,M00010,C02328,98.15,98.15
SR06641,V003124,ST00006,M00051,C01966,45.66,91.32
SR06642,V001345,ST00007,M00062,C02765,67.14,268.56
SR06643,V001812,ST00006,M00049,C02687,59.51,119.02
SR06644,V000123,ST00002,M00034,C01152,52.35,52.35
SR06645,V000214,ST00003,M00044,C01209,92.18,92.18
SR06646,V002033,ST00001,M00053,C02760,82.69,165.38
SR06647,V000053,ST00007,M00069,C01036,25.26,101.04
SR06648,V000243,ST00002,M00062,C01737,99.84,99.84
SR06649,V002523,ST00007,M00097,C03410,42.2,168.8
SR06650,V005524,ST00001,M00097,C02295,80.57,161.14
SR06651,V002875,ST00004,M00080,C02742,83.66,250.98
SR06652,V005319,ST00004,M00040,C03147,55.01,165.03
SR06653,V001397,ST00006,M00051,C01875,38.7,77.4
SR06654,V000354,ST00006,M00071,C00508,37.9,75.8
SR06655,V004316,ST00006,M00048,C01838,23.41,46.82
SR06656,V001302,ST00002,M00057,C01132,83.79,83.79
SR06657,V001662,ST00007,M00050,C02483,53.72,214.88
SR06658,V002561,ST00002,M00060,C00032,60.93,60.93
SR06659,V000028,ST00006,M00090,C02518,89.95,179.9
SR06660,V005069,ST00005,M00066,C02751,65.51,65.51
SR06661,V003103,ST00007,M00092,C01332,99.34,397.36
SR06662,V004202,ST00002,M00051,C03505,56.76,56.76
SR06663,V004381,ST00004,M00096,C01293,81.12,243.36
SR06664,V004197,ST00005,M00093,C00649,53.48,53.48
SR06665,V005619,ST00001,M00032,C02509,33.71,67.42
SR06666,V004489,ST00003,M00035,C03929,88.52,88.52
SR06667,V005981,ST00004,M00005,C03159,68.58,205.74
SR06668,V001887,ST00005,M00046,C02226,38.31,38.31
SR06669,V000547,ST00004,M00069,C00026,34.42,103.26
SR06670,V000717,ST00007,M00019,C01842,53.56,214.24
SR06671,V002372,ST00004,M00097,C00375,26.79,80.37
SR06672,V004853,ST00004,M00089,C02001,99.79,299.37
SR06673,V003326,ST00004,M00079,C03698,96.65,289.95
SR06674,V001623,ST00001,M00005,C03829,33.87,67.74
SR06675,V005645,ST00003,M00079,C02542,53.33,53.33
SR06676,V004169,ST00005,M00084,C01729,46.86,46.86
SR06677,V003373,ST00005,M00060,C02888,25.39,25.39
SR06678,V004059,ST00002,M00007,C01484,91.79,91.79
SR06679,V003341,ST00005,M00095,C00840,30.17,30.17
SR06680,V004439,ST00004,M00039,C00741,97.59,292.77
SR06681,V002093,ST00003,M00082,C00264,27.89,27.89
SR06682,V002174,ST00005,M00055,C01796,46.84,46.84
SR06683,V002248,ST00005,M00067,C02621,83.53,83.53
SR06684,V000540,ST00007,M00027,C00014,95.02,380.08
SR06685,V005391,ST00007,M00024,C02415,86.01,344.04
SR06686,V001232,ST00004,M00020,C00471,93.63,280.89
SR06687,V000921,ST00005,M00060,C00444,90.58,90.58
SR06688,V004877,ST00006,M00028,C02024,26.58,53.16
SR06689,V000548,ST00007,M00088,C03212,98.98,395.92
SR06690,V003957,ST00006,M00097,C01937,97.66,195.32
SR06691,V000420,ST00005,M00047,C02654,64.07,64.07
SR06692,V003131,ST00006,M00075,C03694,37.11,74.22
SR06693,V001211,ST00006,M00097,C02238,71.69,143.38
SR06694,V001181,ST00004,M00037,C01667,87.83,263.49
SR06695,V005125,ST00006,M00064,C03062,71.49,142.98
SR06696,V000910,ST00007,M00011,C03481,92.57,370.28
SR06697,V004094,ST00007,M00040,C02748,24.12,96.48
SR06698,V004445,ST00002,M00085,C01183,45.94,45.94
SR06699,V004786,ST00005,M00046,C02471,93.4,93.4
SR06700,V002523,ST00001,M00096,C03415,37.82,75.64
SR06701,V001036,ST00007,M00044,C03920,42.03,168.12
SR06702,V003381,ST00002,M00031,C02833,99.8,99.8
SR06703,V000032,ST00005,M00082,C02941,77.83,77.83
SR06704,V001611,ST00003,M00040,C01616,57.68,57.68
SR06705,V001238,ST00004,M00085,C01272,44.71,134.13
SR06706,V000119,ST00003,M00005,C02993,82.47,82.47
SR06707,V000058,ST00004,M00015,C01554,27.51,82.53
SR06708,V005904,ST00007,M00007,C03026,93.93,375.72
SR06709,V001735,ST00004,M00074,C01334,99.13,297.39
SR06710,V005427,ST00006,M00074,C02139,83.71,167.42
SR06711,V004675,ST00001,M00072,C02714,37.61,75.22
SR06712,V000177,ST00006,M00088,C02102,29.06,58.12
SR06713,V001307,ST00007,M00051,C02515,26.2,104.8
SR06714,V005112,ST00002,M00092,C03204,52.29,52.29
SR06715,V000929,ST00003,M00054,C02958,75.77,75.77
SR06716,V002740,ST00005,M00084,C01239,37.59,37.59
SR06717,V002536,ST00001,M00093,C02476,88.01,176.02
SR06718,V001118,ST00002,M00096,C00581,34.22,34.22
SR06719,V002882,ST00003,M00034,C00307,87.23,87.23
SR06720,V004985,ST00004,M00057,C02760,79.07,237.21
SR06721,V002551,ST00005,M00074,C01278,90.54,90.54
SR06722,V005737,ST00001,M00078,C02027,47.16,94.32
SR06723,V001249,ST00002,M00086,C01528,74.92,74.92
SR06724,V004153,ST00003,M00085,C02207,82.13,82.13
SR06725,V002030,ST00005,M00002,C01314,40.69,40.69
SR06726,V004793,ST00006,M00059,C01819,94.69,189.38
SR06727,V005721,ST00004,M00092,C00241,87.88,263.64
SR06728,V004569,ST00007,M00025,C03910,39.02,156.08
SR06729,V000833,ST00005,M00061,C03298,43.02,43.02
SR06730,V000903,ST00001,M00003,C03790,32.05,64.1
SR06731,V001167,ST00004,M00089,C03590,47.57,142.71
SR06732,V000943,ST00004,M00099,C02980,85.64,256.92
SR06733,V000272,ST00003,M00057,C01030,89.64,89.64
SR06734,V002748,ST00001,M00096,C00119,66.95,133.9
SR06735,V004837,ST00001,M00088,C02359,40.27,80.54
SR06736,V004038,ST00004,M00035,C03150,96.1,288.3
SR06737,V000109,ST00003,M00026,C02437,57.35,57.35
SR06738,V000703,ST00005,M00035,C02731,25.05,25.05
SR06739,V001528,ST00005,M00065,C03036,50.72,50.72
SR06740,V005606,ST00001,M00057,C03611,71.96,143.92
SR06741,V002139,ST00005,M00045,C02979,36.74,36.74
SR06742,V005528,ST00006,M00088,C00650,23.77,47.54
SR06743,V002300,ST00001,M00006,C01624,99.58,199.16
SR06744,V001244,ST00001,M00003,C01129,32.88,65.76
SR06745,V005758,ST00006,M00096,C02619,54.72,109.44
SR06746,V001618,ST00002,M00023,C00859,98.57,98.57
SR06747,V003250,ST00001,M00073,C03493,77.03,154.06
SR06748,V000060,ST00006,M00066,C01632,61.08,122.16
SR06749,V005727,ST00002,M00007,C02527,57.31,57.31
SR06750,V001165,ST00005,M00077,C02673,27.65,27.65
SR06751,V002614,ST00004,M00053,C00150,32.48,97.44
SR06752,V003402,ST00006,M00042,C00528,99.47,198.94
SR06753,V004014,ST00005,M00044,C02934,86.55,86.55
SR06754,V001928,ST00002,M00073,C01521,85.89,85.89
SR06755,V001469,ST00002,M00005,C03277,90.31,90.31
SR06756,V005714,ST00002,M00037,C03263,46.75,46.75
SR06757,V001382,ST00006,M00023,C02114,59.15,118.3
SR06758,V004888,ST00001,M00093,C01281,97.51,195.02
SR06759,V001007,ST00007,M00009,C03185,85.87,343.48
SR06760,V003700,ST00004,M00088,C01347,27.01,81.03
SR06761,V000848,ST00007,M00050,C03592,30.71,122.84
SR06762,V001345,ST00007,M00066,C03107,84.42,337.68
SR06763,V002045,ST00006,M00042,C00741,49.41,98.82
SR06764,V005975,ST00006,M00011,C01439,34.27,68.54
SR06765,V001530,ST00004,M00056,C00257,63.58,190.74
SR06766,V000431,ST00006,M00026,C01688,35.23,70.46
SR06767,V004900,ST00001,M00045,C00481,91.0,182.0
SR06768,V005896,ST00003,M00063,C00590,35.6,35.6
SR06769,V002649,ST00004,M00064,C03358,21.22,63.66
SR06770,V002707,ST00007,M00020,C02384,72.11,288.44
SR06771,V002509,ST00007,M00001,C03434,57.53,230.12
SR06772,V000015,ST00006,M00067,C03960,77.07,154.14
SR06773,V005087,ST00004,M00075,C01313,67.43,202.29
SR06774,V001599,ST00006,M00060,C03628,44.33,88.66
SR06775,V002291,ST00007,M00080,C01158,99.5,398.0
SR06776,V001879,ST00001,M00014,C00116,76.73,153.46
SR06777,V003088,ST00002,M00083,C00364,70.36,70.36
SR06778,V005867,ST00007,M00065,C01850,90.62,362.48
SR06779,V004183,ST00001,M00070,C02488,91.64,183.28
SR06780,V005247,ST00002,M00032,C02885,78.95,78.95
SR06781,V004426,ST00005,M00053,C01514,94.24,94.24
